"source","psq_entity_key","id","name","vat_number","kvk_number","country","last_trx_date","activity_detail_status","merchant_activity_status","type_of_activity","contracting_method","legal_form","mcc","vintage_date","contract_status","active_contracts","contract_category_descriptions"
"Way4","Way4:2002700787","2002700787","Restaurant 't Achterhuis","NL854847704B02","62513605","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5812","2023-12-26","Active","",""
"Way4","Way4:2001164297","2001164297","VOTEX NIJMEGEN","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001220235","2001220235","LA PALAZZINA","-1","28042165","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001573251","2001573251","Dokterswacht Friesland BV","NL823168049B01","01095356","NL","2026-05-10","Active in last 12 months","Active","CP","F2F","","8011","2023-12-25","Active","",""
"Way4","Way4:2000222846","2000222846","Nautic Bleu","-1","-1","NL","2026-04-24","Active in last 12 months","Active","CP","F2F","","5611","2023-12-27","Active","",""
"Way4","Way4:2001378351","2001378351","LEER VAN TIL V.D. WERF","-1","05059548","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5948","2024-04-06","Active","",""
"Way4","Way4:2001630859","2001630859","DISCONTERINGS MY HOP.","-1","-1","NL","2026-05-02","Active in last 12 months","Active","CP","F2F","","5813","2024-02-15","Active","",""
"Way4","Way4:2001421427","2001421427","MIO SIERADEN","-1","34126332","NL","2025-01-15","Inactive >12 months","Inactive","CP","F2F","","5944","2024-01-04","Active","",""
"Way4","Way4:2001632169","2001632169","ART EXPO GRONINGEN","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001471068","2001471068","GERARD VRERIKS JUWELIER","-1","08140815","NL","2024-03-08","Inactive >12 months","Inactive","CP","F2F","","5944","2024-01-13","Active","",""
"Way4","Way4:2002544301","2002544301","MODE MULDER BV.","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","2023-12-27","Active","",""
"Way4","Way4:2002582319","2002582319","Nailssupply B.V.","-1","57311293","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002615888","2002615888","VOF Hageman","NL861556392B01","80105572","NL","2024-03-24","Inactive >12 months","Inactive","CP","F2F","","5411","2023-12-25","Active","",""
"Way4","Way4:2002700585","2002700585","Stichting Lumiere Cinema","NL856430298B01","41076200","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001167296","2001167296","GLADYS DAMESMODE","-1","17055607","NL","2025-01-28","Inactive >12 months","Inactive","CP","F2F","","5621","2023-12-27","Active","",""
"Way4","Way4:2001270984","2001270984","OPTIEK VAN DER WOERD","NL176353501B01","32119842","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001615345","2001615345","Etos Erisman Kinkerstaat B.V.","-1","35014093","NL","","Never transacted","Inactive","CP","F2F","","","2023-12-24","Active","",""
"Way4","Way4:2001394241","2001394241","ELLEN JUWELIER","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001514719","2001514719","VISRESTAURANTDE MEERPLAATS","-1","-1","NL","2026-05-08","Active in last 12 months","Active","CP","F2F","","5812","2024-01-05","Active","",""
"Way4","Way4:2002611211","2002611211","Middelkamp Mode BV","-1","60902329","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002700328","2002700328","Van Andel Rotterdam b.v.","NL850670445B01","52930130","NL","2026-05-06","Active in last 12 months","Active","CP","F2F","","5013","2024-01-19","Active","",""
"Way4","Way4:2002701216","2002701216","Verdonk Optiek BV","NL802968028B01","09079684","NL","2026-04-24","Active in last 12 months","Active","CP","F2F","","8043","2024-01-03","Active","",""
"Way4","Way4:2001137699","2001137699","RESTAURANT DE KLIKSPAAN","-1","27219079","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001225415","2001225415","HOLLYWOK","-1","34203456","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001381735","2001381735","VOLLEMANS-DIRRIX","NL008321528B01","14612326","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001465491","2001465491","DIELEN V.O.F.","-1","12000307","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5921","2023-12-28","Active","",""
"Way4","Way4:2000632742","2000632742","SCHAAF A.J.","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2000787495","2000787495","TAXI KAYA","NL011805298B01","17183584","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2000983081","2000983081","BLOEMENHUIS GOMMERS","-1","-1","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5992","2023-12-28","Active","",""
"Way4","Way4:2002610908","2002610908","GEMEENTE SCHOUWEN-DUIVELAND","-1","20170062","NL","2026-05-02","Active in last 12 months","Active","CP","F2F","","4468","2024-04-02","Active","",""
"Way4","Way4:2002700658","2002700658","McKili Catering & Events B.V.","NL820143972B01","64122069","NL","2024-09-08","Inactive >12 months","Inactive","CP","F2F","","5811","2024-08-30","Active","",""
"Way4","Way4:2001143826","2001143826","KAPSALON SALON SNEL","-1","28092695","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001542488","2001542488","HENNO CYSOUW OPTIEK","NL808147742B01","21016617","NL","2025-04-12","Inactive >12 months","Inactive","CP","F2F","","8043","2023-12-27","Active","",""
"Way4","Way4:2001555334","2001555334","BIG 'L'JEANS","-1","-1","NL","2024-10-10","Inactive >12 months","Inactive","CP","F2F","","5651","2023-12-26","Active","",""
"Way4","Way4:2001565119","2001565119","STICHTING MRI DIAGNOSTIEK","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001583346","2001583346","Bike Totaal","NL806024082B01","41190440","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5940","2024-01-06","Active","",""
"Way4","Way4:2001378009","2001378009","DE KEMPENAER","NL141504766B01","17016239","NL","2026-04-18","Active in last 12 months","Active","CP","F2F","","5812","2023-12-25","Active","",""
"Way4","Way4:2001606613","2001606613","Mitra (Franchise)","NL807799798B01","16076472","NL","2025-02-21","Inactive >12 months","Inactive","CP","F2F","","5921","2023-12-28","Active","",""
"Way4","Way4:2001639953","2001639953","Eden Hotel Group","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001471335","2001471335","CARLTON BLOEMSIERK. DE","-1","24127320","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2000711057","2000711057","CHIN. AFHAALCENTRUM HONG KONG","-1","-1","NL","2024-08-25","Inactive >12 months","Inactive","CP","F2F","","5812","2023-12-28","Active","",""
"Way4","Way4:2000784038","2000784038","BLOEMENATELIER IN DE ROOS","-1","02072811","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2000826393","2000826393","H.G. LEATHER CREATIONS","-1","18111172","NL","2025-02-15","Inactive >12 months","Inactive","CP","F2F","","5948","2024-03-23","Active","",""
"Way4","Way4:2000207219","2000207219","RDW Retail","NL812760785B01","22054075","NL","2025-11-22","Active in last 12 months","Active","CP","F2F","","5651","2023-12-27","Active","",""
"Way4","Way4:2001272855","2001272855","PROMSEY","-1","22064751","NL","2026-01-16","Active in last 12 months","Active","CP","F2F","","5661","2023-12-28","Active","",""
"Way4","Way4:2001501285","2001501285","MEXICAAN RESTAURANT EL COMAL","-1","14070683","NL","2026-05-10","Active in last 12 months","Active","CP","F2F","","5812","2024-01-12","Active","",""
"Way4","Way4:2002584753","2002584753","Golden Temple Vegetarisch Rest","-1","34259645","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001171153","2001171153","CASA JUAN","-1","33175001","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001571798","2001571798","Puma Benelux","-1","27149853","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001576196","2001576196","L&B Barendrecht V.O.F.","NL814072835B01","24371060","NL","","Never transacted","Inactive","CP","F2F","","","2023-12-25","Active","",""
"Way4","Way4:2001616236","2001616236","Etos Erisman Kinkerstaat B.V.","-1","54233682","NL","","Never transacted","Inactive","CP","F2F","","","2023-12-24","Active","",""
"Way4","Way4:2001401116","2001401116","EGRA OPTIEKCENTRUM","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001632495","2001632495","MARC DE REGT F.G.A. EDELSMID","-1","22023312","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001638396","2001638396","Hampshire Inn","-1","-1","NL","2026-05-07","Active in last 12 months","Active","CP","F2F","","7011","2023-12-26","Active","",""
"Way4","Way4:2002511616","2002511616","747 Volendam","NL14175154B01","37147061","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002522707","2002522707","The Red Sun Next Door Amst.BV","-1","32110434","NL","","Never transacted","Inactive","CP","F2F","","","2023-12-26","Active","",""
"Way4","Way4:2002700932","2002700932","XD Group BV","NL860672803B01","76555895","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001217412","2001217412","PEKING GARDEN","-1","13040422","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001283741","2001283741","AUTO STURM BV","-1","22046888","NL","2025-11-07","Active in last 12 months","Active","CP","F2F","","7512","2024-02-07","Active","",""
"Way4","Way4:2001381298","2001381298","REST. DE BLAUWE LOTUS","-1","16039633","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001633246","2001633246","DE COMMANDERIE","-1","02331014","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001501811","2001501811","REST. BRASSERIE DE WATERMAN","-1","18064176","NL","2025-02-05","Inactive >12 months","Inactive","CP","F2F","","5812","2024-01-10","Active","",""
"Way4","Way4:2000931804","2000931804","Wijen Goudsmeden - Juweliers","NL820023486B01","17044856","NL","2025-09-20","Active in last 12 months","Active","CP","F2F","","5944","2023-12-30","Active","",""
"Way4","Way4:2002522669","2002522669","Technische Universiteit Eindho","-1","-1","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","8220","2024-01-04","Active","",""
"Way4","Way4:2002539782","2002539782","Ya Ya - Hoorn","-1","37155127","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5621","2024-01-05","Active","",""
"Way4","Way4:2002588481","2002588481","Romaan bv","-1","54696925","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002607176","2002607176","Hoober bv","NL853596013B01","59666927","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002614997","2002614997","Nouwen & de Rijke V.O.F.","NL856334510B01","65960750","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001398093","2001398093","GENTLE","-1","55094236","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001415397","2001415397","WARENHUIS REISTMA","-1","02001077","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5722","2023-12-27","Active","",""
"Way4","Way4:2001359322","2001359322","VEDDER H. EN ZOON","-1","08005117","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001360207","2001360207","DE BOER SCHOENMODE","-1","38008295","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002605181","2002605181","Kleiaasj","NL074663550B02","14107548","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002531226","2002531226","Charlie&Mary bv","-1","34349971","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002700699","2002700699","Waterwolf Brasserie Badhoevedorp BV","NL857673725B01","68978804","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001247737","2001247737","GERT SNEL BV","-1","30088722","NL","2024-12-18","Inactive >12 months","Inactive","CP","F2F","","5712","2024-01-05","Active","",""
"Way4","Way4:2001272618","2001272618","VERSLUIS OPTIEK BV","-1","11050891","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001288433","2001288433","KOEBRUGGE STADION EXPL. BV","NL804355046B01","24287984","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001308957","2001308957","Destil Laman Dexis","-1","27263232","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001400675","2001400675","IMPEX U.S.A. B.V.","NL823723318B01","14630732","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001433433","2001433433","KINDEREN AAN HET WATER","-1","-1","NL","2026-05-05","Active in last 12 months","Active","CP","F2F","","5621","2023-12-28","Active","",""
"Way4","Way4:2001379315","2001379315","ZEE WATER & SCHUIM","-1","22024260","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5651","2023-12-25","Active","",""
"Way4","Way4:2002514003","2002514003","De Boschwachter B.V.","-1","17146379","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001154194","2001154194","SCHEEL NEDERLAND B.V.","-1","32027410","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002535019","2002535019","OPTIEK VERHOEVEN","NL807314407B01","-1","NL","2024-02-22","Inactive >12 months","Inactive","CP","F2F","","8043","2023-12-27","Active","",""
"Way4","Way4:2001217587","2001217587","Restaurant La Strada","-1","37047473","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001643152","2001643152","Radio Bakker Alkmaar","NL806964467B01","23089709","NL","2025-01-08","Inactive >12 months","Inactive","CP","F2F","","5722","2023-12-29","Active","",""
"Way4","Way4:2001503695","2001503695","Nieuwkoop Europe BV","NL006868940B01","34056147","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2000756077","2000756077","Cafe Morlang","-1","33248890","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002582939","2002582939","Truckwash 1","-1","63653966","NL","2026-05-07","Active in last 12 months","Active","CP","F2F","","7542","2023-12-28","Active","",""
"Way4","Way4:2001233124","2001233124","Z-ICI","-1","37113679","NL","2026-05-10","Active in last 12 months","Active","CP","F2F","","5621","2023-12-27","Active","",""
"Way4","Way4:2001240376","2001240376","Piazza Italia","NL822669924B01","50211412","NL","2026-05-07","Active in last 12 months","Active","CP","F2F","","5812","2023-12-25","Active","",""
"Way4","Way4:2001615337","2001615337","Etos Erisman Kinkerstaat B.V.","-1","35014093","NL","","Never transacted","Inactive","CP","F2F","","","2023-12-24","Active","",""
"Way4","Way4:2001647611","2001647611","J.A. Hendriks Junior B.V.","NL7021355B01","-1","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5611","2023-12-28","Active","",""
"Way4","Way4:2002543283","2002543283","Treffers vof","-1","-1","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5941","2023-12-27","Active","",""
"Way4","Way4:2001141734","2001141734","MEI WAH CHIN. IND. REST.","-1","01038663","NL","2026-05-10","Active in last 12 months","Active","CP","F2F","","5812","2024-01-09","Active","",""
"Way4","Way4:2001549083","2001549083","De Oringer Marke Exploitatie B.V.","-1","4060439","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001555466","2001555466","FOAM FOTOGRAFIEMUSEUM A'DAM","-1","34153678","NL","2024-03-09","Inactive >12 months","Inactive","CP","F2F","","7991","2023-12-25","Active","",""
"Way4","Way4:2001579446","2001579446","Pathe (Path̩)","-1","33161839","NL","2025-12-13","Active in last 12 months","Active","CP","F2F","","7832","2024-11-16","Active","",""
"Way4","Way4:2001609965","2001609965","Brilmagi t.h.o.d.n. Pearle","-1","58222057","NL","2026-05-06","Active in last 12 months","Active","CP","F2F","","8043","2023-12-27","Active","",""
"Way4","Way4:2001630026","2001630026","MODE & DESIGN","NL814729770B01","17177528","NL","2025-10-21","Active in last 12 months","Active","CP","F2F","","5651","2023-12-29","Active","",""
"Way4","Way4:2002533164","2002533164","CITY BRIL","-1","-1","NL","2024-11-11","Inactive >12 months","Inactive","CP","F2F","","8043","2023-12-26","Active","",""
"Way4","Way4:2001444419","2001444419","ELECTRO WORLD DE GROOT","-1","50311603","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002530688","2002530688","'T Bassin","-1","14070036","NL","2026-05-10","Active in last 12 months","Active","CP","F2F","","4468","2024-04-24","Active","",""
"Way4","Way4:2002560439","2002560439","Politie Gooi en Vechtstreek","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002615152","2002615152","Van der Avoird & de Kubber Breda","-1","24396842","NL","","Never transacted","Inactive","CP","F2F","","","2023-12-26","Active","",""
"Way4","Way4:2001430957","2001430957","TUINC. DE WILDERNIS","-1","30093218","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5261","2023-12-27","Active","",""
"Way4","Way4:2001453795","2001453795","VAN ZEGGEREN JEUGDMODE","-1","-1","NL","2024-12-29","Inactive >12 months","Inactive","CP","F2F","","5641","2024-01-14","Active","",""
"Way4","Way4:2002545138","2002545138","Pizzeria Mediterrann̩e","-1","22034529","NL","2024-08-23","Inactive >12 months","Inactive","CP","F2F","","5812","2023-12-29","Active","",""
"Way4","Way4:2002700876","2002700876","Jimmy Coffee BV","NL858729702B01","71473459","NL","2026-04-13","Active in last 12 months","Active","CP","F2F","","5814","2023-12-27","Active","",""
"Way4","Way4:2002701125","2002701125","Restaurant Beluga B.V.","NL817661554","14092883","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001158645","2001158645","KINE-MEN","-1","24226111","NL","2024-12-20","Inactive >12 months","Inactive","CP","F2F","","5661","2024-04-26","Active","",""
"Way4","Way4:2001169205","2001169205","FRANS BOUWENS HOLDING BV","-1","-1","NL","2025-11-18","Active in last 12 months","Active","CP","F2F","","5511","2023-12-28","Active","",""
"Way4","Way4:2001253176","2001253176","T-PRODUCTS BV.","-1","13030340","NL","2026-04-20","Active in last 12 months","Active","CP","F2F","","8099","2024-01-02","Active","",""
"Way4","Way4:2001262574","2001262574","LE BOUTON BV","-1","20022845","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5651","2024-01-04","Active","",""
"Way4","Way4:2001275854","2001275854","VERY CHERRY","-1","24356358","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001640412","2001640412","MOMUS II MAASTRICHT BV","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002604576","2002604576","Rijsterbosch vof","NL852838517B01","58022694","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002612854","2002612854","Mazinger BV","NL855189174B01","63329735","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001170203","2001170203","'T PARADIJS BV","NL805627704B01","16070992","NL","2026-05-10","Active in last 12 months","Active","CP","F2F","","5812","2024-01-02","Active","",""
"Way4","Way4:2001559984","2001559984","MERMAID STORES BV","-1","34287621","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001291949","2001291949","DE WOK VAN WALCHEREN","-1","22057049","NL","2025-11-17","Active in last 12 months","Active","CP","F2F","","5812","2023-12-31","Active","",""
"Way4","Way4:2002610444","2002610444","Libema Exploitatie","NL009906198B01","16031383","NL","2025-10-16","Active in last 12 months","Active","CP","F2F","","5812","2023-12-25","Active","",""
"Way4","Way4:2002700572","2002700572","L&B Barendrecht V.O.F.","NL180857228B01","67083900","NL","2026-02-17","Active in last 12 months","Active","CP","F2F","","5812","2023-12-25","Active","",""
"Way4","Way4:2001616554","2001616554","Etos Erisman Kinkerstaat B.V.","NL823680307B01","35014093","NL","","Never transacted","Inactive","CP","F2F","","","2023-12-24","Active","",""
"Way4","Way4:2001457391","2001457391","DE DRUKKERIJ BV","-1","-1","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5942","2023-12-27","Active","",""
"Way4","Way4:2000639747","2000639747","SOMBROEK B.V.","-1","37082795","NL","2024-07-05","Inactive >12 months","Inactive","CP","F2F","","5735","2024-01-05","Active","",""
"Way4","Way4:2002555451","2002555451","Dinercaf̩ Knus","NL822852408B01","50608541","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002607974","2002607974","Indoor Brabant bv","NL813748513B01","17166772","NL","2024-06-14","Inactive >12 months","Inactive","CP","F2F","","7941","2024-03-07","Active","",""
"Way4","Way4:2001227159","2001227159","DE VEERHEUVEL","-1","24360101","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001246218","2001246218","JACHTHAVEN DE PUNT BV.","-1","01087212","NL","2024-09-09","Inactive >12 months","Inactive","CP","F2F","","4468","2024-05-04","Active","",""
"Way4","Way4:2001373619","2001373619","PRINS DE","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001376464","2001376464","CHRISTIAN HERENMODE","-1","14625767","NL","2026-05-07","Active in last 12 months","Active","CP","F2F","","5611","2023-12-30","Active","",""
"Way4","Way4:2001604513","2001604513","De Graaf Detailhandel B.V.","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","2023-12-27","Active","",""
"Way4","Way4:2002520879","2002520879","vof Van der Veen","-1","01061636","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5411","2023-12-27","Active","",""
"Way4","Way4:2002555893","2002555893","Zilch","-1","09167068","NL","2026-05-02","Active in last 12 months","Active","CP","F2F","","5621","2023-12-27","Active","",""
"Way4","Way4:2002581479","2002581479","Jack Private Taxi","-1","62733893","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","4121","2024-01-09","Active","",""
"Way4","Way4:2002700372","2002700372","Yoghurt Barn Utrecht CS B.V.","NL856550127B01","66431271","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002700485","2002700485","Vertoof BV","NL857205638B01","67867820","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","7011","2023-12-25","Active","",""
"Way4","Way4:2002701277","2002701277","Sawa Sawa Crafts","NL234685530B01","39070019","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001543212","2001543212","OPTIEK DE LORGNET","-1","18040654","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001204817","2001204817","FUTURO MANNENMODE","-1","-1","NL","2024-08-12","Inactive >12 months","Inactive","CP","F2F","","5651","2024-01-06","Active","",""
"Way4","Way4:2001214006","2001214006","CB-SHOP OVERLOON","NL146297611B01","16068970","NL","2024-01-03","Inactive >12 months","Inactive","CP","F2F","","5331","2023-12-28","Active","",""
"Way4","Way4:2001247699","2001247699","MACK FASHION","-1","14041568","NL","2025-05-27","Active in last 12 months","Active","CP","F2F","","5621","2024-01-09","Active","",""
"Way4","Way4:2001375883","2001375883","DEAN DAMES/HERENMODE","NL158409358B01","13023648","NL","2026-05-01","Active in last 12 months","Active","CP","F2F","","5651","2024-02-01","Active","",""
"Way4","Way4:2001398026","2001398026","SIRTAKI GRIEKS REST.","-1","17169126","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5812","2024-01-01","Active","",""
"Way4","Way4:2001433492","2001433492","PINO & CO","-1","-1","NL","2025-04-19","Inactive >12 months","Inactive","CP","F2F","","7230","2024-01-03","Active","",""
"Way4","Way4:2001348185","2001348185","SCHOONHEIDSSALON APHRODITE","-1","06048403","NL","2024-04-12","Inactive >12 months","Inactive","CP","F2F","","7230","2024-04-12","Active","",""
"Way4","Way4:2000660819","2000660819","BOLLE DIER & TUIN","-1","22016867","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2000952003","2000952003","CHINEES RESTAURANT POM LAI","-1","01038118","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002523312","2002523312","Katoo Fashion","-1","09130395","NL","2025-01-15","Inactive >12 months","Inactive","CP","F2F","","5621","2023-12-28","Active","",""
"Way4","Way4:2002701088","2002701088","Hang Fung 1U BV","NL857898280B01","69505837","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002615683","2002615683","De Graaf Detailhandel B.V.","NL860778617B01","76725081","NL","","Never transacted","Inactive","CP","F2F","","","2023-12-27","Active","",""
"Way4","Way4:2001398824","2001398824","TATTOO BOB KATENDRECHT","-1","24329520","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","7299","2023-12-27","Active","",""
"Way4","Way4:2001653344","2001653344","VAN SCHIJNDEL SCHOENEN","NL855475183B01","63980487","NL","2024-01-30","Inactive >12 months","Inactive","CP","F2F","","5661","2023-12-27","Terminated","",""
"Way4","Way4:2001449828","2001449828","PONTMAN SCHOENEN","-1","36020776","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5661","2023-12-28","Active","",""
"Way4","Way4:2002534756","2002534756","Autobedrijf Bos Hazerswoude","-1","27347427","NL","2026-05-06","Active in last 12 months","Active","CP","F2F","","7538","2024-01-25","Active","",""
"Way4","Way4:2002613575","2002613575","OceanDiva B.V.","NL810878513B01","34175657","NL","2024-03-22","Inactive >12 months","Inactive","CP","F2F","","5813","2024-03-22","Active","",""
"Way4","Way4:2002700510","2002700510","Luigi's IJsparadijs","NL089439594B02","68967241","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001223064","2001223064","Allergoedkoopst.com Limited PLC","-1","53038924","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001400403","2001400403","BARRIQUE LA","-1","20070379","NL","2026-05-08","Active in last 12 months","Active","CP","F2F","","5921","2023-12-28","Active","",""
"Way4","Way4:2001358555","2001358555","Max Sports B.V.","-1","33257615","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2000658954","2000658954","GEBR. HARKEMA B.V.","NL001575624B01","23032595","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002531811","2002531811","Bergman Uiterlijk en Huid B.V.","-1","30140530","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","8099","2023-12-28","Active","",""
"Way4","Way4:2002700336","2002700336","Kolbach Bloemen B.V.","-1","18074490","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5261","2023-12-27","Active","",""
"Way4","Way4:2001255691","2001255691","KUNSTCENTRUM HAARLEM","-1","-1","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5971","2023-12-28","Active","",""
"Way4","Way4:2002615993","2002615993","L&B Barendrecht V.O.F.","NL862354419","82147809","NL","","Never transacted","Inactive","CP","F2F","","","2023-12-25","Active","",""
"Way4","Way4:2001462298","2001462298","FA. T.H. RUTGERS","-1","32060846","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5944","2023-12-29","Active","",""
"Way4","Way4:2002554315","2002554315","Dok 17 BV","NL823853718B01","50790161","NL","2024-04-25","Inactive >12 months","Inactive","CP","F2F","","5651","2023-12-27","Active","",""
"Way4","Way4:2002700526","2002700526","Le Petit Deli VOF","NL857540555B01","68662696","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001146965","2001146965","COPPENS B.V.","-1","18120719","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5541","2024-01-02","Active","",""
